Wall time,Step,Value
1701789417.9057267,19667,0.16604192554950714
1701789446.7766576,19697,0.1648377627134323
1701789471.770636,19727,0.1295226365327835
1701789613.9068403,19754,0.11952348053455353
1701789670.592208,19814,0.1957024186849594
1701789677.8314328,19824,0.16515789926052094
1701789695.3363974,19844,0.17122262716293335
1701789712.8594465,19864,0.188101127743721
1701789799.8299012,19954,0.12105326354503632
1701789808.0429566,19964,0.1627645641565323
1701789818.759862,19974,0.16611610352993011
1701789827.964177,19984,0.2125709056854248
1701789959.2619023,20124,0.12771685421466827
1701790004.155475,20164,0.1576732099056244
1701790046.8808827,20204,0.19834856688976288
1701790059.0507164,20214,0.13053631782531738
1701790088.2633765,20244,0.16519756615161896
1701790100.099885,20254,0.1384914517402649
1701790127.1307745,20284,0.12724250555038452
1701790144.157138,20304,0.1607128530740738
1701790163.2243505,20324,0.20460855960845947
1701790209.3975327,20374,0.1819828450679779
1701790236.5361323,20404,0.13413561880588531
1701790254.7989295,20424,0.147673562169075
1701790262.6643293,20434,0.17141079902648926
1701790281.7756155,20454,0.26220816373825073
1701790309.010652,20484,0.1370009332895279
1701790338.908951,20514,0.18441900610923767
1701790357.4548419,20534,0.18722133338451385
1701790387.9896622,20564,0.15205326676368713
1701790414.6496212,20594,0.1044955849647522
1701790422.4113023,20604,0.19835221767425537
1701790574.421422,20641,0.10613671690225601
1701790604.4776607,20671,0.14061324298381805
1701790675.4647257,20751,0.11399416625499725
1701790686.7563221,20761,0.1594245731830597
1701790704.6910286,20781,0.17182067036628723
1701790749.9421725,20831,0.20030477643013
1701790795.4500816,20881,0.15666086971759796
1701790808.8162959,20891,0.1507146805524826
1701790816.2841113,20901,0.1586141735315323
1701790833.7197645,20921,0.1663278043270111
1701790842.486426,20931,0.196981742978096
1701790862.807808,20951,0.13461264967918396
1701790881.3722293,20971,0.11429780721664429
1701790912.7615666,21001,0.18835774064064026
1701790921.076993,21011,0.07145563513040543
1701790959.1820226,21051,0.1415734887123108
1701790999.302998,21101,0.1828409880399704
1701791015.4997296,21121,0.17636938393115997
1701791071.8424368,21181,0.09035728126764297
1701791081.2653098,21191,0.25827983021736145
1701791088.3827684,21201,0.24121326208114624
1701791096.5922992,21211,0.15724101662635803
1701791103.7997518,21221,0.1777961701154709
1701791127.686889,21251,0.1714783012866974
1701791144.8257272,21271,0.1844106763601303
1701791170.1325724,21301,0.21082068979740143
1701791179.8301444,21311,0.1092749536037445
1701791207.1536248,21341,0.17938756942749023
1701791227.8515384,21361,0.1760682761669159
1701791243.8141,21381,0.1324700564146042
1701791252.5476255,21391,0.15679208934307098
1701791260.7824655,21401,0.17978177964687347
1701791297.8036609,21441,0.17160868644714355
1701791334.9409716,21481,0.14612752199172974
1701791344.444434,21491,0.10739423334598541
1701791355.2506397,21501,0.1138978824019432
1701791516.1403832,21548,0.18675513565540314
